OrderID,OrderDate,OrderTime,CustomerID,Payment_Type,Station
27565,4/11/2020,1:12:06 PM,Unknown,Credit,POS1
27566,4/11/2020,1:21:06 PM,12981858,Credit,POS1
27567,4/11/2020,1:31:45 PM,Unknown,Credit,POS1
27569,4/11/2020,1:40:03 PM,Unknown,Credit,POS1
27570,4/11/2020,2:01:54 PM,Unknown,Credit,POS2
27572,4/11/2020,2:15:29 PM,Unknown,Credit,POS1
27573,4/11/2020,2:06:35 PM,Unknown,Credit,POS2
27576,4/11/2020,2:26:22 PM,Unknown,Credit,POS2
27579,4/11/2020,2:32:09 PM,Unknown,Credit,POS2
27582,4/11/2020,2:47:40 PM,Unknown,Credit,POS2
27586,4/11/2020,3:13:45 PM,23410971,Credit,POS1
27587,4/11/2020,3:03:40 PM,Unknown,Credit,POS2
27589,4/11/2020,3:29:14 PM,Unknown,Credit,POS2
27590,4/11/2020,3:39:41 PM,Unknown,Credit,POS2
27591,4/11/2020,3:31:10 PM,Unknown,Credit,POS1
27594,4/11/2020,3:42:59 PM,Unknown,Credit,POS1
27597,4/11/2020,3:51:54 PM,Unknown,Credit,POS1
27598,4/11/2020,3:59:20 PM,Unknown,Credit,POS2
27599,4/11/2020,3:53:38 PM,Unknown,Credit,POS1
27605,4/11/2020,3:58:57 PM,Unknown,Credit,POS1
27606,4/11/2020,4:06:48 PM,Unknown,Cash,POS2
27615,4/11/2020,4:25:46 PM,Unknown,Credit,POS1
27617,4/11/2020,4:10:30 PM,Unknown,Credit,POS2
27618,4/11/2020,4:48:23 PM,Unknown,Credit,POS2
27625,4/11/2020,4:33:32 PM,Unknown,Credit,POS1
27628,4/11/2020,4:56:14 PM,Unknown,Credit,POS1
27632,4/11/2020,5:04:43 PM,29543818,Credit,POS2
27633,4/11/2020,5:09:55 PM,Unknown,Credit,POS2
27635,4/11/2020,5:16:09 PM,Unknown,Credit,POS1
27636,4/11/2020,5:18:23 PM,Unknown,Credit,POS1
27640,4/11/2020,5:28:59 PM,Unknown,Credit,POS2
27643,4/11/2020,5:39:07 PM,Unknown,Credit,POS1
27644,4/11/2020,5:40:03 PM,Unknown,Credit,POS2
27645,4/11/2020,5:45:27 PM,Unknown,Credit,POS2
27646,4/11/2020,5:49:55 PM,Unknown,Credit,POS2
27651,4/11/2020,5:59:21 PM,65950123,Credit,POS2
27657,4/11/2020,6:11:37 PM,69611905,Debit,POS1
27658,4/11/2020,6:19:21 PM,91090243,Debit,POS2
27660,4/11/2020,6:34:14 PM,Unknown,Credit,POS1
27663,4/11/2020,6:37:37 PM,Unknown,,POS1
27664,4/11/2020,6:41:45 PM,Unknown,Credit,POS1
27665,4/11/2020,6:45:22 PM,Unknown,Credit,POS1
27666,4/11/2020,6:50:25 PM,Unknown,Credit,POS2
27676,4/12/2020,12:13:40 PM,Unknown,Credit,POS1
27677,4/12/2020,12:31:16 PM,Unknown,Credit,POS2
27678,4/12/2020,12:33:03 PM,Unknown,Credit,POS1
27679,4/12/2020,12:50:40 PM,Unknown,Credit,POS2
27680,4/12/2020,12:56:24 PM,Unknown,Credit,POS1
27681,4/12/2020,1:04:38 PM,Unknown,Credit,POS1
27682,4/12/2020,1:07:26 PM,Unknown,Credit,POS2
27684,4/12/2020,1:17:36 PM,69611905,Credit,POS1
27686,4/12/2020,1:38:49 PM,Unknown,Credit,POS2
27687,4/12/2020,1:26:57 PM,28964402,Credit,POS1
27688,4/12/2020,1:34:20 PM,Unknown,Credit,POS1
27689,4/12/2020,2:09:08 PM,Unknown,,POS1
27691,4/12/2020,2:40:23 PM,Unknown,Credit,POS2
27692,4/12/2020,2:57:07 PM,Unknown,Credit,POS1
27693,4/12/2020,2:55:50 PM,Unknown,Credit,POS2
27694,4/12/2020,3:01:29 PM,87015300,Credit,POS1
27696,4/12/2020,3:06:39 PM,Unknown,Cash,POS1
27707,4/13/2020,11:22:41 AM,Unknown,Credit,POS1
27708,4/13/2020,11:48:49 AM,Unknown,Credit,POS2
27709,4/13/2020,12:02:29 PM,94850540,Credit,POS1
27710,4/13/2020,11:53:02 AM,Unknown,Credit,POS2
27711,4/13/2020,12:07:58 PM,Unknown,Credit,POS2
27712,4/13/2020,12:21:08 PM,Unknown,Credit,POS1
27713,4/13/2020,12:19:39 PM,Unknown,Credit,POS2
27714,4/13/2020,12:27:30 PM,Unknown,Credit,POS1
27715,4/13/2020,1:07:52 PM,Unknown,Credit,POS2
27716,4/13/2020,12:41:35 PM,56834303,Credit,POS1
27717,4/13/2020,12:46:30 PM,Unknown,Credit,POS1
27718,4/13/2020,12:56:18 PM,Unknown,Credit,POS1
27719,4/13/2020,1:10:26 PM,Unknown,Credit,POS1
27721,4/13/2020,1:15:44 PM,Unknown,Credit,POS2
27724,4/13/2020,1:24:47 PM,Unknown,Credit,POS2
27725,4/13/2020,2:27:45 PM,Unknown,Credit,POS2
27727,4/13/2020,2:32:31 PM,Unknown,Credit,POS2
27729,4/13/2020,2:41:50 PM,Unknown,Credit,POS2
27731,4/13/2020,2:54:21 PM,53561193,Credit,POS2
27735,4/13/2020,3:31:25 PM,Unknown,Credit,POS1
27736,4/13/2020,3:30:41 PM,Unknown,Credit,POS2
27737,4/13/2020,3:36:03 PM,Unknown,Credit,POS2
27740,4/13/2020,3:38:47 PM,Unknown,Credit,POS2
27741,4/13/2020,3:47:14 PM,Unknown,Credit,POS2
27742,4/13/2020,4:04:02 PM,51405699,Credit;Gift Cards,POS2
27746,4/13/2020,4:17:59 PM,76134980,Credit,POS2
27747,4/13/2020,4:48:51 PM,99503179,Credit,POS2
27750,4/13/2020,5:09:28 PM,67562255,Credit,POS1
27754,4/13/2020,5:05:25 PM,Unknown,Credit,POS2
27755,4/13/2020,5:35:50 PM,97437033,Credit,POS2
27757,4/13/2020,6:32:18 PM,Unknown,Cash,POS1
27760,4/13/2020,6:40:15 PM,Unknown,Credit,POS2
27762,4/13/2020,7:03:16 PM,Unknown,Credit,POS2
27765,4/14/2020,11:13:21 AM,Unknown,Credit,POS2
27767,4/14/2020,11:25:18 AM,Unknown,Credit,POS2
27768,4/14/2020,11:34:35 AM,Unknown,Credit,POS2
27770,4/14/2020,1:12:04 PM,Unknown,Credit,POS1
27771,4/14/2020,12:00:55 PM,24123202,Credit,POS2
27772,4/14/2020,12:23:39 PM,91290162,Credit,POS2
27773,4/14/2020,1:10:25 PM,Unknown,Credit,POS2
27774,4/14/2020,1:25:40 PM,Unknown,Credit,POS2
27775,4/14/2020,1:29:52 PM,Unknown,Credit,POS1
27776,4/14/2020,1:44:18 PM,96749451,Credit,POS2
27777,4/14/2020,1:44:20 PM,Unknown,Credit,POS1
27778,4/14/2020,2:04:04 PM,Unknown,Credit,POS2
27779,4/14/2020,1:48:30 PM,Unknown,Credit,POS1
27780,4/14/2020,2:17:07 PM,Unknown,Credit,POS1
27783,4/14/2020,2:36:25 PM,Unknown,Debit,POS2
27784,4/14/2020,3:02:26 PM,Unknown,Credit,POS1
27785,4/14/2020,3:04:50 PM,56834303,Credit,POS1
27787,4/14/2020,3:14:15 PM,Unknown,Credit,POS1
27788,4/14/2020,3:23:13 PM,Unknown,Credit,POS1
27789,4/14/2020,3:25:37 PM,Unknown,Cash,POS2
27792,4/14/2020,3:30:52 PM,Unknown,Credit,POS1
27794,4/14/2020,4:19:09 PM,83667623,Credit,POS1
27805,4/14/2020,4:55:01 PM,Unknown,Credit,POS1
27806,4/14/2020,4:58:13 PM,Unknown,Credit,POS1
27808,4/14/2020,5:28:56 PM,Unknown,Cash,POS1
27815,4/15/2020,11:58:46 AM,Unknown,Credit,POS1
27816,4/15/2020,11:24:12 AM,9987141,Credit,POS2
27817,4/15/2020,12:05:35 PM,Unknown,Credit,POS2
27818,4/15/2020,12:34:44 PM,90021127,Credit,POS2
27819,4/15/2020,12:15:31 PM,41763507,Credit,POS1
27822,4/15/2020,1:02:39 PM,Unknown,Credit,POS1
27823,4/15/2020,12:44:16 PM,Unknown,Credit,POS2
27826,4/15/2020,1:33:57 PM,Unknown,Credit,POS2
27828,4/15/2020,1:30:56 PM,97062446,,POS1
27829,4/15/2020,1:39:02 PM,45650858,,POS1
27830,4/15/2020,2:14:48 PM,Unknown,Cash,POS2
27831,4/15/2020,1:42:42 PM,Unknown,Credit,POS1
27833,4/15/2020,1:54:48 PM,Unknown,Credit,POS1
27834,4/15/2020,1:59:03 PM,Unknown,Credit,POS1
27838,4/15/2020,2:13:06 PM,Unknown,Credit,POS1
27840,4/15/2020,2:18:00 PM,Unknown,Credit,POS1
27841,4/15/2020,2:36:00 PM,Unknown,Credit,POS1
27842,4/15/2020,2:50:51 PM,Unknown,Credit,POS1
27848,4/15/2020,3:08:26 PM,54981110,Credit,POS2
27852,4/15/2020,3:17:54 PM,Unknown,Credit,POS1
27853,4/15/2020,3:37:06 PM,Unknown,Credit,POS1
27858,4/15/2020,4:01:23 PM,Unknown,Credit,POS1
27863,4/15/2020,4:08:30 PM,69611905,Debit,POS2
27865,4/15/2020,4:11:11 PM,Unknown,Credit,POS2
27866,4/15/2020,4:12:38 PM,Unknown,Credit,POS2
27867,4/15/2020,4:13:31 PM,26574003,Credit,POS1
27874,4/15/2020,4:37:41 PM,Unknown,Credit,POS1
27877,4/15/2020,4:58:29 PM,Unknown,Credit,POS2
27878,4/15/2020,4:51:01 PM,95483426,Credit,POS1
27880,4/15/2020,5:02:52 PM,76134980,Credit,POS2
27884,4/15/2020,5:08:23 PM,Unknown,Credit,POS2
27886,4/15/2020,5:39:45 PM,76134980,Credit,POS2
27887,4/15/2020,5:59:00 PM,Unknown,Credit,POS1
27888,4/15/2020,6:08:22 PM,73745004,Credit,POS1
27894,4/17/2020,11:25:44 AM,22627983,Credit,POS1
27895,4/17/2020,11:10:55 AM,9987141,Credit,POS2
27898,4/17/2020,11:35:41 AM,45650858,Credit,POS2
27900,4/17/2020,11:19:43 AM,Unknown,Credit,POS2
27901,4/17/2020,12:18:05 PM,Unknown,Credit,POS1
27903,4/17/2020,11:37:56 AM,Unknown,Credit,POS2
27904,4/17/2020,11:46:50 AM,71644585,Credit,POS2
27905,4/17/2020,12:07:06 PM,44287125,Cash,POS2
27906,4/17/2020,12:22:05 PM,Unknown,Credit,POS2
27907,4/17/2020,12:30:41 PM,Unknown,Credit,POS2
27908,4/17/2020,1:01:13 PM,56834303,Credit,POS1
27909,4/17/2020,12:53:02 PM,Unknown,Credit,POS2
27910,4/17/2020,1:06:17 PM,Unknown,Credit,POS2
27911,4/17/2020,1:05:14 PM,Unknown,Credit,POS1
27912,4/17/2020,1:11:32 PM,Unknown,Credit,POS2
27913,4/17/2020,1:21:45 PM,Unknown,Credit,POS2
27915,4/17/2020,1:26:06 PM,Unknown,Credit,POS1
27918,4/17/2020,1:47:05 PM,Unknown,Credit,POS2
27920,4/17/2020,2:06:11 PM,Unknown,Credit,POS2
27921,4/17/2020,2:12:09 PM,Unknown,Credit,POS2
27922,4/17/2020,2:28:00 PM,Unknown,Credit,POS2
27923,4/17/2020,2:35:34 PM,11870943,Credit,POS2
27924,4/17/2020,3:01:59 PM,47070294,Credit,POS2
27925,4/17/2020,3:14:28 PM,Unknown,Credit,POS1
27926,4/17/2020,3:09:31 PM,47751333,Credit,POS2
27927,4/17/2020,3:16:56 PM,62474546,Credit,POS2
27929,4/17/2020,3:30:36 PM,Unknown,Credit,POS2
27930,4/17/2020,3:49:37 PM,Unknown,Credit,POS2
27934,4/17/2020,4:08:04 PM,Unknown,Credit,POS2
27935,4/17/2020,4:05:30 PM,Unknown,Credit,POS1
27937,4/17/2020,4:14:06 PM,Unknown,Credit,POS2
27939,4/17/2020,4:27:10 PM,Unknown,Credit,POS1
27940,4/17/2020,4:27:32 PM,69611905,Cash,POS2
27942,4/17/2020,4:46:50 PM,Unknown,Credit,POS2
27943,4/17/2020,4:54:45 PM,Unknown,Credit,POS2
27945,4/17/2020,4:58:15 PM,Unknown,Credit,POS2
27947,4/17/2020,5:21:12 PM,Unknown,Credit,POS1
27948,4/17/2020,5:27:26 PM,Unknown,Credit,POS2
27950,4/17/2020,5:31:10 PM,Unknown,Credit,POS1
27952,4/17/2020,6:07:23 PM,Unknown,Credit,POS1
27954,4/17/2020,6:39:31 PM,70178238,Cash,POS1
27962,4/18/2020,11:13:08 AM,Unknown,Credit,POS2
27964,4/18/2020,10:51:42 AM,Unknown,Credit,POS1
27966,4/18/2020,11:17:26 AM,60529088,Credit,POS1
27967,4/18/2020,11:29:17 AM,Unknown,Credit,POS2
27969,4/18/2020,11:25:41 AM,90054139,Credit,POS1
27970,4/18/2020,11:53:52 AM,Unknown,Credit,POS1
27971,4/18/2020,12:24:09 PM,Unknown,Credit,POS2
27972,4/18/2020,12:04:30 PM,Unknown,Credit,POS1
27974,4/18/2020,12:09:05 PM,Unknown,Credit,POS1
27975,4/18/2020,12:20:37 PM,Unknown,Credit,POS1
27977,4/18/2020,12:40:01 PM,Unknown,Credit,POS1
27978,4/18/2020,1:04:07 PM,Unknown,Credit,POS1
27979,4/18/2020,1:10:24 PM,70662789,Credit,POS2
27981,4/18/2020,1:16:46 PM,11870943,Debit,POS1
27982,4/18/2020,1:27:22 PM,67024423,Credit,POS1
27983,4/18/2020,1:27:47 PM,Unknown,Credit,POS2
27984,4/18/2020,1:32:19 PM,Unknown,Credit,POS2
27986,4/18/2020,1:43:06 PM,Unknown,Credit,POS2
27987,4/18/2020,1:47:35 PM,Unknown,Credit,POS2
27989,4/18/2020,1:50:37 PM,Unknown,Credit,POS2
27990,4/18/2020,2:07:26 PM,Unknown,Credit,POS1
27992,4/18/2020,2:22:42 PM,Unknown,Credit,POS2
27993,4/18/2020,2:16:49 PM,Unknown,Credit,POS1
27994,4/18/2020,2:25:16 PM,Unknown,Credit,POS1
27995,4/18/2020,2:44:39 PM,97437033,Credit,POS2
27996,4/18/2020,2:33:04 PM,Unknown,Credit,POS1
27997,4/18/2020,2:47:29 PM,Unknown,Credit,POS2
27999,4/18/2020,3:14:41 PM,Unknown,Credit,POS1
28000,4/18/2020,3:03:05 PM,Unknown,Credit,POS2
28001,4/18/2020,3:09:23 PM,Unknown,Credit,POS2
28004,4/18/2020,3:25:43 PM,65487834,Credit,POS1
28006,4/18/2020,3:33:16 PM,65487834,Credit,POS1
28008,4/18/2020,3:39:48 PM,Unknown,Credit,POS1
28013,4/18/2020,4:04:26 PM,91090243,Debit,POS1
28014,4/18/2020,4:14:26 PM,76134980,Credit,POS2
28019,4/18/2020,4:16:10 PM,Unknown,Credit,POS2
28022,4/18/2020,4:47:52 PM,Unknown,Credit,POS2
28034,4/18/2020,4:51:25 PM,Unknown,Credit,POS1
28036,4/18/2020,4:55:32 PM,Unknown,Credit,POS2
28039,4/18/2020,5:07:16 PM,Unknown,Credit,POS2
28041,4/18/2020,5:40:13 PM,19507876,Credit,POS2
28042,4/18/2020,5:16:51 PM,Unknown,Cash,POS1
28045,4/18/2020,5:44:38 PM,Unknown,Credit,POS2
28050,4/18/2020,6:22:04 PM,Unknown,Credit,POS2
28052,4/18/2020,6:50:02 PM,Unknown,Credit,POS1
28056,4/19/2020,12:30:14 PM,Unknown,Credit,POS1
28058,4/19/2020,11:56:36 AM,91090243,Debit,POS2
28059,4/19/2020,11:57:45 AM,18406960,Debit,POS2
28062,4/19/2020,12:09:24 PM,Unknown,Credit,POS2
28063,4/19/2020,12:37:18 PM,Unknown,Credit,POS2
28064,4/19/2020,12:43:57 PM,Unknown,Credit,POS1
28065,4/19/2020,12:46:59 PM,Unknown,Credit,POS1
28066,4/19/2020,12:46:42 PM,45461979,Credit,POS2
28067,4/19/2020,12:55:12 PM,Unknown,Credit,POS1
28068,4/19/2020,12:55:36 PM,44754941,Credit,POS2
28070,4/19/2020,1:04:58 PM,Unknown,Credit,POS2
28071,4/19/2020,1:06:53 PM,39921522,Debit,POS1
28072,4/19/2020,1:13:43 PM,81690644,Credit,POS2
28075,4/19/2020,1:17:34 PM,Unknown,Credit,POS2
28078,4/19/2020,1:28:41 PM,Unknown,Credit,POS2
28079,4/19/2020,1:29:30 PM,Unknown,Credit,POS1
28080,4/19/2020,1:38:41 PM,Unknown,Credit,POS1
28081,4/19/2020,1:42:25 PM,60395010,Credit,POS1
28083,4/19/2020,1:53:54 PM,92819798,Credit,POS2
28085,4/19/2020,2:01:01 PM,Unknown,Credit,POS1
28090,4/19/2020,2:07:23 PM,Unknown,Credit,POS2
28091,4/19/2020,2:07:13 PM,Unknown,Credit,POS1
28093,4/19/2020,2:16:50 PM,Unknown,Credit,POS2
28094,4/19/2020,2:19:29 PM,53538307,Credit,POS1
28095,4/19/2020,2:22:36 PM,Unknown,Credit,POS2
28098,4/19/2020,2:43:21 PM,33974874,Credit,POS2
28099,4/19/2020,2:46:47 PM,Unknown,Credit,POS2
28100,4/19/2020,3:01:37 PM,Unknown,Credit,POS2
28101,4/19/2020,2:53:56 PM,54108215,Credit,POS1
28103,4/19/2020,3:07:53 PM,Unknown,Credit,POS1
28105,4/19/2020,3:17:29 PM,Unknown,Credit,POS1
28113,4/19/2020,3:23:21 PM,62668072,Credit,POS1
28114,4/19/2020,3:30:02 PM,Unknown,Credit,POS1
28115,4/19/2020,3:29:00 PM,Unknown,Credit,POS2
28119,4/19/2020,3:59:57 PM,Unknown,Credit,POS1
28124,4/19/2020,4:01:46 PM,Unknown,Credit,POS2
28127,4/19/2020,4:09:56 PM,76134980,Credit,POS1
28134,4/19/2020,4:13:12 PM,76134980,Credit,POS1
28142,4/20/2020,11:47:13 AM,Unknown,Credit,POS2
28143,4/20/2020,11:46:14 AM,Unknown,Credit,POS1
28144,4/20/2020,11:52:22 AM,Unknown,Credit,POS1
28145,4/20/2020,11:54:22 AM,73745004,Credit,POS2
28146,4/20/2020,11:56:40 AM,Unknown,Credit,POS2
28147,4/20/2020,12:13:34 PM,Unknown,Credit,POS1
28148,4/20/2020,12:06:11 PM,Unknown,Credit,POS2
28149,4/20/2020,12:29:43 PM,77165942,Credit,POS2
28151,4/20/2020,12:52:08 PM,Unknown,Credit,POS1
28153,4/20/2020,12:52:40 PM,56834303,Credit,POS2
28156,4/20/2020,1:00:46 PM,67562255,Credit,POS1
28158,4/20/2020,2:21:08 PM,Unknown,Credit,POS2
28160,4/20/2020,1:27:58 PM,Unknown,Credit,POS1
28161,4/20/2020,1:30:44 PM,Unknown,Credit,POS1
28163,4/20/2020,1:34:59 PM,62294749,Credit,POS1
28164,4/20/2020,1:47:33 PM,Unknown,Credit,POS1
28167,4/20/2020,2:33:51 PM,21051467,Credit,POS2
28169,4/20/2020,2:41:22 PM,12981858,Cash,POS2
28174,4/20/2020,2:54:21 PM,Unknown,Credit,POS2
28175,4/20/2020,2:57:32 PM,Unknown,Credit,POS2
28180,4/20/2020,3:10:08 PM,Unknown,Credit,POS2
28182,4/20/2020,3:48:30 PM,69611905,Credit,POS1
28185,4/20/2020,4:07:24 PM,Unknown,Credit,POS2
28189,4/20/2020,4:11:41 PM,Unknown,Credit,POS1
28195,4/20/2020,4:18:31 PM,Unknown,Credit,POS1
28197,4/20/2020,4:44:03 PM,Unknown,Credit,POS1
28201,4/20/2020,4:51:17 PM,Unknown,Credit,POS2
28206,4/20/2020,4:54:17 PM,Unknown,,POS1
28208,4/20/2020,5:04:05 PM,Unknown,Credit,POS1
28209,4/20/2020,5:15:50 PM,98261226,Credit,POS2
28211,4/20/2020,5:22:33 PM,Unknown,Credit,POS1
28213,4/20/2020,5:32:51 PM,Unknown,Cash,POS2
28215,4/20/2020,5:43:25 PM,Unknown,Credit,POS2
28216,4/20/2020,5:48:08 PM,84993858,Credit,POS1
28218,4/20/2020,5:59:02 PM,Unknown,Credit,POS1
28219,4/20/2020,6:07:59 PM,Unknown,Cash,POS2
28223,4/20/2020,6:21:17 PM,Unknown,Credit,POS2
28227,4/20/2020,6:29:44 PM,Unknown,Credit,POS1
28230,4/20/2020,6:34:29 PM,95457956,Credit,POS1
28231,4/20/2020,6:35:12 PM,Unknown,Cash,POS1
28238,4/20/2020,6:43:36 PM,Unknown,Credit,POS1
28243,4/21/2020,11:32:22 AM,Unknown,Credit,POS1
28246,4/21/2020,11:59:50 AM,Unknown,Credit,POS1
28247,4/21/2020,12:14:02 PM,Unknown,Credit,POS1
28248,4/21/2020,12:36:38 PM,Unknown,Credit,POS1
28250,4/21/2020,12:58:11 PM,Unknown,Credit,POS1
28251,4/21/2020,1:33:18 PM,Unknown,Credit,POS2
28253,4/21/2020,1:47:01 PM,Unknown,Credit,POS2
28255,4/21/2020,1:58:39 PM,Unknown,Credit,POS2
28256,4/21/2020,2:09:06 PM,Unknown,Credit,POS2
28257,4/21/2020,2:13:19 PM,Unknown,Credit,POS2
28258,4/21/2020,4:12:47 PM,Unknown,Credit,POS2
28259,4/21/2020,4:47:50 PM,29910866,Credit,POS1
28260,4/21/2020,4:04:49 PM,56834303,Credit,POS1
28263,4/21/2020,5:27:30 PM,3164002,Credit,POS2
28280,4/21/2020,5:49:21 PM,Unknown,Credit,POS2
28281,4/21/2020,6:03:20 PM,Unknown,Credit;Gift Cards,POS1
28282,4/21/2020,5:59:21 PM,Unknown,Credit,POS2
28283,4/21/2020,6:15:35 PM,52550115,Credit,POS2
28284,4/21/2020,6:22:18 PM,Unknown,Credit,POS1
28286,4/21/2020,6:26:55 PM,Unknown,Cash,POS1
28288,4/21/2020,6:34:21 PM,Unknown,Credit,POS2
28295,4/21/2020,7:06:13 PM,Unknown,Credit,POS1
28296,4/21/2020,7:14:36 PM,Unknown,Credit,POS1
28304,4/22/2020,11:25:46 AM,Unknown,Credit,POS1
28306,4/22/2020,11:26:59 AM,Unknown,Credit,POS2
28307,4/22/2020,11:29:44 AM,Unknown,Credit,POS2
28308,4/22/2020,11:49:25 AM,Unknown,Credit,POS2
28309,4/22/2020,12:53:41 PM,Unknown,Credit,POS2
28310,4/22/2020,12:06:13 PM,Unknown,Credit,POS1
28311,4/22/2020,12:18:23 PM,Unknown,Credit,POS1
28313,4/22/2020,12:45:11 PM,Unknown,Credit,POS1
28315,4/22/2020,1:01:05 PM,Unknown,Credit,POS2
28317,4/22/2020,1:19:08 PM,23251469,Credit,POS1
28318,4/22/2020,1:21:32 PM,69611905,Credit,POS2
28320,4/22/2020,1:27:41 PM,Unknown,Cash,POS2
28321,4/22/2020,2:22:29 PM,Unknown,Credit,POS1
28322,4/22/2020,1:47:39 PM,Unknown,Credit,POS2
28323,4/22/2020,2:50:36 PM,Unknown,Credit,POS2
28324,4/22/2020,2:36:44 PM,56834303,Credit,POS1
28327,4/22/2020,3:46:42 PM,Unknown,Credit,POS2
28332,4/22/2020,3:21:40 PM,44642267,Credit,POS1
28334,4/22/2020,3:51:45 PM,69611905,Cash;Credit,POS2
28335,4/22/2020,3:54:18 PM,76134980,Credit,POS1
28339,4/22/2020,4:31:54 PM,25045596,Credit,POS1
28342,4/22/2020,4:09:00 PM,Unknown,Credit,POS2
28347,4/22/2020,5:23:11 PM,81222925,Credit,POS2
28355,4/22/2020,5:04:49 PM,95083884,Credit,POS1
28358,4/22/2020,5:28:40 PM,Unknown,Credit,POS1
28359,4/22/2020,5:40:36 PM,Unknown,Credit,POS1
28360,4/22/2020,5:53:03 PM,Unknown,Credit,POS1
28361,4/22/2020,6:00:21 PM,Unknown,Cash,POS2
28362,4/22/2020,6:30:19 PM,Unknown,Credit,POS2
28364,4/22/2020,6:22:54 PM,Unknown,Cash,POS1
28365,4/22/2020,6:29:54 PM,Unknown,Cash,POS1
28366,4/22/2020,6:36:15 PM,21665592,Credit,POS2
28367,4/22/2020,6:44:10 PM,Unknown,Credit,POS1
28368,4/22/2020,6:50:34 PM,41509488,Credit,POS2
28369,4/22/2020,6:54:46 PM,Unknown,Credit,POS1
28370,4/22/2020,6:54:53 PM,Unknown,Credit,POS2
28371,4/22/2020,7:14:08 PM,13346804,Credit,POS2
28372,4/22/2020,7:06:59 PM,Unknown,Credit,POS1
28379,4/24/2020,11:24:07 AM,Unknown,Credit,POS2
28380,4/24/2020,12:05:47 PM,Unknown,Credit,POS1
28381,4/24/2020,11:43:52 AM,Unknown,Credit,POS2
28382,4/24/2020,11:48:06 AM,Unknown,Credit,POS2
28383,4/24/2020,12:11:27 PM,22627983,Credit,POS2
28384,4/24/2020,12:30:58 PM,Unknown,Credit,POS1
28385,4/24/2020,12:29:42 PM,93806773,Credit,POS2
28387,4/24/2020,12:45:13 PM,94850540,Credit,POS1
28388,4/24/2020,12:53:27 PM,Unknown,Cash,POS2
28389,4/24/2020,12:57:09 PM,Unknown,Credit,POS2
28390,4/24/2020,1:11:54 PM,Unknown,Credit,POS2
28392,4/24/2020,1:42:27 PM,41050664,Credit,POS2
28393,4/24/2020,1:32:37 PM,Unknown,Credit,POS1
28395,4/24/2020,1:42:32 PM,Unknown,Credit,POS1
28397,4/24/2020,1:52:55 PM,Unknown,Credit,POS2
28398,4/24/2020,2:08:50 PM,Unknown,Credit,POS2
28399,4/24/2020,2:29:59 PM,Unknown,Credit,POS1
28400,4/24/2020,2:14:24 PM,Unknown,Credit,POS2
28401,4/24/2020,2:41:32 PM,Unknown,Credit,POS2
28402,4/24/2020,2:43:09 PM,Unknown,Credit,POS1
28403,4/24/2020,2:49:57 PM,11870943,Credit,POS2
28407,4/24/2020,3:12:10 PM,Unknown,Credit,POS2
28408,4/24/2020,3:21:48 PM,Unknown,Credit,POS1
28410,4/24/2020,3:29:56 PM,99747403,Credit,POS1
28414,4/24/2020,3:44:56 PM,Unknown,Credit,POS2
28415,4/24/2020,3:51:05 PM,Unknown,Credit,POS2
28416,4/24/2020,3:53:19 PM,44287125,Cash,POS2
28418,4/24/2020,4:13:53 PM,Unknown,Credit,POS1
28424,4/24/2020,4:41:19 PM,Unknown,Credit,POS2
28426,4/24/2020,5:01:29 PM,Unknown,Credit,POS1
28427,4/24/2020,5:03:49 PM,Unknown,Credit,POS2
28431,4/24/2020,5:14:02 PM,Unknown,Credit,POS1
28432,4/24/2020,5:22:21 PM,Unknown,Credit,POS2
28434,4/24/2020,5:55:10 PM,Unknown,Credit,POS1
28435,4/24/2020,5:31:24 PM,Unknown,Credit,POS2
28436,4/24/2020,5:38:42 PM,Unknown,Credit,POS2
28437,4/24/2020,5:42:34 PM,Unknown,Credit,POS2
28438,4/24/2020,5:55:58 PM,Unknown,Credit,POS2
28439,4/24/2020,6:29:42 PM,Unknown,Credit,POS2
28440,4/24/2020,6:10:38 PM,56834303,Credit,POS1
28441,4/24/2020,6:12:36 PM,Unknown,Credit,POS1
28442,4/24/2020,6:36:38 PM,Unknown,Credit,POS1
28443,4/24/2020,6:38:50 PM,Unknown,Credit,POS1
28447,4/24/2020,7:09:29 PM,Unknown,Debit,POS2
28452,4/25/2020,11:18:27 AM,Unknown,Credit,POS2
28454,4/25/2020,1:01:04 PM,69611905,Credit,POS1
28455,4/25/2020,11:31:38 AM,73745004,Credit,POS2
28457,4/25/2020,11:52:08 AM,2615944,,POS2
28458,4/25/2020,12:08:20 PM,Unknown,Credit,POS2
28459,4/25/2020,12:25:39 PM,Unknown,Credit,POS2
28460,4/25/2020,12:33:20 PM,Unknown,Credit,POS2
28461,4/25/2020,12:44:26 PM,56152125,,POS2
28465,4/25/2020,1:08:34 PM,97062446,Cash,POS2
28467,4/25/2020,1:02:55 PM,69611905,Debit,POS1
28468,4/25/2020,1:35:03 PM,Unknown,Cash,POS1
28469,4/25/2020,1:43:37 PM,Unknown,Credit,POS1
28470,4/25/2020,1:46:27 PM,14910503,Credit,POS2
28472,4/25/2020,2:06:27 PM,Unknown,Credit,POS2
28473,4/25/2020,2:09:58 PM,Unknown,Credit,POS2
28474,4/25/2020,2:18:05 PM,Unknown,Credit,POS2
28475,4/25/2020,2:36:22 PM,Unknown,Credit,POS2
28476,4/25/2020,2:41:04 PM,Unknown,Credit,POS1
